airline,reg,aircraft,age,origin,destination,direction,city_route,airport_route,iata_route,flight_time,speed,distance,weekly_frequency,remarks
南航,B-20EN,777-F,5.3,浦东,美国洛杉矶,出口,浦东-美国洛杉矶,浦东-洛杉矶,PVG-LAX,11h12m,931.3392857142858,10431.0,1,
南航,B-20EN,777-F,5.3,美国洛杉矶,浦东,进口,美国洛杉矶-浦东,洛杉矶-浦东,LAX-PVG,13h7m,795.2477763659447,10431.0,1,
南航,B-20EN,777-F,5.3,浦东,美国安克雷奇-美国芝加哥,出口,浦东-美国安克雷奇-美国芝加哥,浦东-泰德.史蒂文斯安克雷奇-芝加哥奥黑尔,PVG-ANC-ORD,14h11m,800.5170387779083,11354.0,1,
南航,B-20EN,777-F,5.3,美国芝加哥,深圳,进口,美国芝加哥-深圳,芝加哥奥黑尔-深圳,ORD-SZX,15h8m,0.0,,1,
南航,B-20EN,777-F,5.3,深圳,德国法兰克福,出口,深圳-德国法兰克福,深圳-法兰克福,SZX-FRA,11h32m,791.9653179190775,9134.0,"3,5",
南航,B-20EN,777-F,5.3,德国法兰克福,广州,进口,德国法兰克福-广州,法兰克福-广州,FRA-CAN,10h25m,867.4559999999973,9036.0,"3,5",
南航,B-20EN,777-F,5.3,广州,澳大利亚悉尼,出口,广州-澳大利亚悉尼,广州-悉尼金斯福德史密斯,CAN-SYD,8h35m,875.1844660194178,7512.0,1,
南航,B-20EN,777-F,5.3,澳大利亚悉尼,广州,进口,澳大利亚悉尼-广州,悉尼金斯福德史密斯-广州,SYD-CAN,,,,1,
南航,B-222W,777-F,2.5,广州,重庆-荷兰阿姆斯特丹,出口,广州-重庆-荷兰阿姆斯特丹,广州-重庆-阿姆斯特丹史基普,CAN-CKG-AMS,13h,720.2307692307693,9363.0,1,
南航,B-222W,777-F,2.5,荷兰阿姆斯特丹,广州,进口,荷兰阿姆斯特丹-广州,阿姆斯特丹史基普-广州,AMS-CAN,11h11m,820.0596125186314,9171.0,1,
南航,B-222W,777-F,2.5,广州,英国普雷斯蒂克,出口,广州-英国普雷斯蒂克,广州-普雷斯蒂克,CAN-PIK,11h51m,0.0,,2,
南航,B-222W,777-F,2.5,英国普雷斯蒂克,广州,进口,英国普雷斯蒂克-广州,普雷斯蒂克-广州,PIK-CAN,11h27m,0.0,,2,
南航,B-222W,777-F,2.5,广州,沙特阿拉伯利雅得,出口,广州-沙特阿拉伯利雅得,广州-利雅得,CAN-RUH,8h28m,790.1574803149603,6690.0,1,
南航,B-222W,777-F,2.5,沙特阿拉伯利雅得,深圳,进口,沙特阿拉伯利雅得-深圳,利雅得-深圳,RUH-SZX,9h2m,749.5571955719561,6771.0,1,
南航,B-222W,777-F,2.5,广州,阿联酋迪拜,出口,广州-阿联酋迪拜,广州-阿勒马克图姆,CAN-DWC,7h15m,807.1724137931035,5852.0,1,
南航,B-222W,777-F,2.5,阿联酋迪拜,广州,进口,阿联酋迪拜-广州,阿勒马克图姆-广州,DWC-CAN,7h43m,758.3585313174942,5852.0,1,
南航,B-222W,777-F,2.5,广州,荷兰阿姆斯特丹,出口,广州-荷兰阿姆斯特丹,广州-荷兰阿姆斯特丹史基普,CAN-AMS,11h58m,764.25,9171.0,1,
南航,B-222W,777-F,2.5,荷兰阿姆斯特丹,广州,进口,荷兰阿姆斯特丹-广州,荷兰阿姆斯特丹史基普-广州,AMS-CAN,10h57m,837.5342465753425,9171.0,1,
南航,B-222W,777-F,2.5,广州,匈牙利布达佩斯,出口,广州-匈牙利布达佩斯,广州-布达佩斯,CAN-BUD,10h58m,767.9635258358638,8422.0,2,
南航,B-222W,777-F,2.5,匈牙利布达佩斯,广州,进口,匈牙利布达佩斯-广州,布达佩斯-广州,BUD-CAN,10h12m,825.686274509804,8422.0,2,
南航,B-223G,777-F,2.3,广州,美国安克雷奇-美国纽约,出口,广州-美国安克雷奇-美国纽约,广州-泰德.史蒂文斯安克雷奇-约翰.菲茨杰拉德.肯尼迪,CAN-ANC-JFK,15h54m,526.1006289308176,8365.0,1,
南航,B-223G,777-F,2.3,美国纽约,广州,进口,美国纽约-广州,约翰.菲茨杰拉德.肯尼迪-广州,JFK-CAN,15h15m,842.7540983606557,12852.0,1,
南航,B-223G,777-F,2.3,广州,沙特阿拉伯利雅得,出口,广州-沙特阿拉伯利雅得,广州-利雅得,CAN-RUH,8h28m,790.1574803149603,6690.0,1,
南航,B-223G,777-F,2.3,沙特阿拉伯利雅得,深圳,进口,沙特阿拉伯利雅得-深圳,利雅得-深圳,RUH-SZX,9h2m,749.5571955719561,6771.0,1,
南航,B-223G,777-F,2.3,广州,阿联酋迪拜,出口,广州-阿联酋迪拜,广州-阿勒马克图姆,CAN-DWC,7h15m,807.1724137931035,5852.0,1,
南航,B-223G,777-F,2.3,阿联酋迪拜,广州,进口,阿联酋迪拜-广州,阿勒马克图姆-广州,DWC-CAN,7h43m,758.3585313174942,5852.0,1,
南航,B-223G,777-F,2.3,广州,重庆-荷兰阿姆斯特丹,出口,广州-重庆-荷兰阿姆斯特丹,广州-重庆-阿姆斯特丹史基普,CAN-CKG-AMS,13h,720.2307692307693,9363.0,1,
南航,B-223G,777-F,2.3,荷兰阿姆斯特丹,广州,进口,荷兰阿姆斯特丹-广州,阿姆斯特丹史基普-广州,AMS-CAN,11h11m,820.0596125186314,9171.0,1,
南航,B-223G,777-F,2.3,广州,英国普雷斯蒂克,出口,广州-英国普雷斯蒂克,广州-普雷斯蒂克,CAN-PIK,11h51m,0.0,,2,
南航,B-223G,777-F,2.3,英国普雷斯蒂克,广州,进口,英国普雷斯蒂克-广州,普雷斯蒂克-广州,PIK-CAN,11h27m,0.0,,2,
南航,B-223G,777-F,2.3,广州,匈牙利布达佩斯,出口,广州-匈牙利布达佩斯,广州-布达佩斯,CAN-BUD,10h58m,767.9635258358638,8422.0,2,
南航,B-223G,777-F,2.3,匈牙利布达佩斯,广州,进口,匈牙利布达佩斯-广州,布达佩斯-广州,BUD-CAN,10h12m,825.686274509804,8422.0,2,
南航,B-223N,777-F,2.1,浦东,美国洛杉矶,出口,浦东-美国洛杉矶,浦东-洛杉矶,PVG-LAX,11h12m,931.3392857142858,10431.0,1,
南航,B-223N,777-F,2.1,美国洛杉矶,浦东,进口,美国洛杉矶-浦东,洛杉矶-浦东,LAX-PVG,13h7m,795.2477763659447,10431.0,1,
南航,B-223N,777-F,2.1,浦东,美国安克雷奇-美国芝加哥,出口,浦东-美国安克雷奇-美国芝加哥,浦东-泰德.史蒂文斯安克雷奇-芝加哥奥黑尔,PVG-ANC-ORD,14h11m,800.5170387779083,11354.0,1,
南航,B-223N,777-F,2.1,美国芝加哥,深圳,进口,美国芝加哥-深圳,芝加哥奥黑尔-深圳,ORD-SZX,15h15m,0.0,,1,
南航,B-223N,777-F,2.1,广州,英国普雷斯蒂克,出口,广州-英国普雷斯蒂克,广州-普雷斯蒂克,CAN-PIK,11h51m,0.0,,2,
南航,B-223N,777-F,2.1,英国普雷斯蒂克,广州,进口,英国普雷斯蒂克-广州,普雷斯蒂克-广州,PIK-CAN,11h27m,0.0,,2,
南航,B-223N,777-F,2.1,广州,美国安克雷奇-美国纽约,出口,广州-美国安克雷奇-美国纽约,广州-泰德.史蒂文斯安克雷奇-约翰.菲茨杰拉德.肯尼迪,CAN-ANC-JFK,15h54m,526.1006289308176,8365.0,1,
南航,B-223N,777-F,2.1,美国纽约,广州,进口,美国纽约-广州,约翰.菲茨杰拉德.肯尼迪-广州,JFK-CAN,15h15m,842.7540983606557,12852.0,1,
南航,B-223N,777-F,2.1,广州,英国斯坦斯特德,出口,广州-英国斯坦斯特德,广州-斯坦斯特德,CAN-STN,11h52m,796.1797752808967,9448.0,5,
南航,B-223N,777-F,2.1,英国斯坦斯特德,广州,进口,英国斯坦斯特德-广州,斯坦斯特德-广州,STN-CAN,10h38m,888.5266457680278,9448.0,5,
南航,B-226C,777-F,0.6,广州,英国斯坦斯特德,出口,广州-英国斯坦斯特德,广州-斯坦斯特德,CAN-STN,11h52m,796.1797752808967,9448.0,5,
南航,B-226C,777-F,0.6,英国斯坦斯特德,广州,进口,英国斯坦斯特德-广州,斯坦斯特德-广州,STN-CAN,10h38m,888.5266457680278,9448.0,5,
南航,B-226C,777-F,0.6,广州,荷兰阿姆斯特丹,出口,广州-荷兰阿姆斯特丹,广州-荷兰阿姆斯特丹史基普,CAN-AMS,13h,720.2307692307693,9363.0,1,
南航,B-226C,777-F,0.6,荷兰阿姆斯特丹,广州,进口,荷兰阿姆斯特丹-广州,荷兰阿姆斯特丹史基普-广州,AMS-CAN,11h11m,820.0596125186314,9171.0,1,
南航,B-226C,777-F,0.6,广州,阿联酋迪拜,出口,广州-阿联酋迪拜,广州-阿勒马克图姆,CAN-DWC,7h15m,807.1724137931035,5852.0,1,
南航,B-226C,777-F,0.6,阿联酋迪拜,广州,进口,阿联酋迪拜-广州,阿勒马克图姆-广州,DWC-CAN,7h43m,758.3585313174942,5852.0,1,
南航,B-226C,777-F,0.6,广州,美国安克雷奇-美国纽约,出口,广州-美国安克雷奇-美国纽约,广州-泰德.史蒂文斯安克雷奇-约翰.菲茨杰拉德.肯尼迪,CAN-ANC-JFK,15h54m,526.1006289308176,8365.0,1,
南航,B-226C,777-F,0.6,美国纽约,广州,进口,美国纽约-广州,约翰.菲茨杰拉德.肯尼迪-广州,JFK-CAN,15h15m,842.7540983606557,12852.0,1,
南航,B-226C,777-F,0.6,广州,匈牙利布达佩斯,出口,广州-匈牙利布达佩斯,广州-布达佩斯,CAN-BUD,10h58m,767.9635258358638,8422.0,2,
南航,B-226C,777-F,0.6,匈牙利布达佩斯,广州,进口,匈牙利布达佩斯-广州,布达佩斯-广州,BUD-CAN,10h12m,825.686274509804,8422.0,2,
南航,B-226C,777-F,0.6,浦东,美国安克雷奇-美国芝加哥,出口,浦东-美国安克雷奇-美国芝加哥,浦东-泰德.史蒂文斯安克雷奇-芝加哥奥黑尔,PVG-ANC-ORD,14h11m,800.5170387779083,11354.0,1,
南航,B-226C,777-F,0.6,美国芝加哥,深圳,进口,美国芝加哥-深圳,芝加哥奥黑尔-深圳,ORD-SZX,15h15m,0.0,,1,
南航,B-226D,777-F,0.5,广州,美国安克雷奇-美国纽约,出口,广州-美国安克雷奇-美国纽约,广州-泰德.史蒂文斯安克雷奇-约翰.菲茨杰拉德.肯尼迪,CAN-ANC-JFK,15h54m,526.1006289308176,8365.0,1,
南航,B-226D,777-F,0.5,美国纽约,广州,进口,美国纽约-广州,约翰.菲茨杰拉德.肯尼迪-广州,JFK-CAN,15h15m,842.7540983606557,12852.0,1,
南航,B-226D,777-F,0.5,广州,匈牙利布达佩斯,出口,广州-匈牙利布达佩斯,广州-布达佩斯,CAN-BUD,10h58m,767.9635258358638,8422.0,2,
南航,B-226D,777-F,0.5,匈牙利布达佩斯,广州,进口,匈牙利布达佩斯-广州,布达佩斯-广州,BUD-CAN,10h12m,825.686274509804,8422.0,2,
南航,B-226D,777-F,0.5,广州,重庆-荷兰阿姆斯特丹,出口,广州-重庆-荷兰阿姆斯特丹,广州-重庆-阿姆斯特丹史基普,CAN-CKG-AMS,13h,720.2307692307693,9363.0,1,
南航,B-226D,777-F,0.5,荷兰阿姆斯特丹,广州,进口,荷兰阿姆斯特丹-广州,阿姆斯特丹史基普-广州,AMS-CAN,11h11m,820.0596125186314,9171.0,1,
京东航空,B-221L,737-86N(BCF)(WL),18.3,成都,缅甸仰光,出口,成都-缅甸仰光,成都双流-仰光,CTU-RGN,2h31m,679.8675496688733,1711.0,2,
京东航空,B-221L,737-86N(BCF)(WL),18.3,缅甸仰光,成都,进口,缅甸仰光-成都,仰光-成都双流,RGN-CTU,2h28m,693.6486486486477,1711.0,2,
京东航空,B-221L,737-86N(BCF)(WL),18.3,南通,韩国首尔,出口,南通-韩国首尔,南通-首尔仁川,NTG-ICN,1h46m,441.50943396226336,780.0,1,
京东航空,B-221L,737-86N(BCF)(WL),18.3,韩国首尔,南通,进口,韩国首尔-南通,首尔仁川-南通,ICN-NTG,1h28m,531.8181818181806,780.0,1,
京东航空,B-221L,737-86N(BCF)(WL),18.3,南京,韩国首尔,出口,南京-韩国首尔,南京-首尔仁川,NKG-ICN,1h46m,533.7735849056594,943.0,1,
京东航空,B-221L,737-86N(BCF)(WL),18.3,韩国首尔,南京,进口,韩国首尔-南京,首尔仁川-南京,ICN-NKG,1h37m,583.2989690721637,943.0,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,南通,韩国首尔,出口,南通-韩国首尔,南通-首尔仁川,NTG-ICN,1h46m,441.50943396226336,780.0,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,韩国首尔,南通,进口,韩国首尔-南通,首尔仁川-南通,ICN-NTG,1h28m,531.8181818181806,780.0,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,南京,韩国首尔,出口,南京-韩国首尔,南京-首尔仁川,NKG-ICN,1h46m,533.7735849056594,943.0,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,韩国首尔,南京,进口,韩国首尔-南京,首尔仁川-南京,ICN-NKG,1h37m,583.2989690721637,943.0,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,鄂州,泰国曼谷,出口,鄂州-泰国曼谷,鄂州-素万那普,EHU-BKK,3h12m,0.0,,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,泰国曼谷,鄂州,进口,泰国曼谷-鄂州,素万那普-鄂州,BKK-EHU,3h21m,0.0,,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,深圳,马来西亚吉隆坡,出口,深圳-马来西亚吉隆坡,深圳-吉隆坡,SZX-KUL,3h35m,712.1860465116285,2552.0,2,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,马来西亚吉隆坡,深圳,进口,马来西亚吉隆坡-深圳,吉隆坡-深圳,KUL-SZX,3h56m,648.8135593220344,2552.0,2,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,芜湖,越南河内,出口,芜湖-越南河内,芜湖-河内内排,WHA-HAN,2h50m,0.0,,1,
京东航空,B-221Q,737-86N(BCF)(WL),18.2,越南河内,芜湖,进口,越南河内-芜湖,河内内排-芜湖,HAN-WHA,2h38m,0.0,,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,深圳,马来西亚吉隆坡,出口,深圳-马来西亚吉隆坡,深圳-吉隆坡,SZX-KUL,3h35m,712.1860465116285,2552.0,2,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,马来西亚吉隆坡,深圳,进口,马来西亚吉隆坡-深圳,吉隆坡-深圳,KUL-SZX,3h56m,648.8135593220344,2552.0,2,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,深圳,泰国素万那普,出口,深圳-泰国素万那普,深圳-素万那普,SZX-BKK,2h45m,619.2727272727273,1703.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,泰国素万那普,深圳,进口,泰国素万那普-深圳,素万那普-深圳,BKK-SZX,2h28m,690.4054054054045,1703.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,深圳,菲律宾宿雾马克坦,出口,深圳-菲律宾宿雾马克坦,深圳-宿雾马克坦,SZX-CEB,2h33m,760.3921568627452,1939.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,菲律宾宿雾马克坦,深圳,进口,菲律宾宿雾马克坦-深圳,宿雾马克坦-深圳,CEB-SZX,2h44m,709.3902439024399,1939.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,芜湖,越南河内,出口,芜湖-越南河内,芜湖-河内内排,WHA-HAN,2h50m,0.0,,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,越南河内,芜湖,进口,越南河内-芜湖,河内内排-芜湖,HAN-WHA,2h38m,0.0,,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,南通,韩国首尔,出口,南通-韩国首尔,南通-首尔仁川,NTG-ICN,1h46m,441.50943396226336,780.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,韩国首尔,南通,进口,韩国首尔-南通,首尔仁川-南通,ICN-NTG,1h28m,531.8181818181806,780.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,南京,韩国首尔,出口,南京-韩国首尔,南京-首尔仁川,NKG-ICN,1h46m,533.7735849056594,943.0,1,
京东航空,B-224N,737-8Q8(BCF)(WL),18.3,韩国首尔,南京,进口,韩国首尔-南京,首尔仁川-南京,ICN-NKG,1h37m,583.2989690721637,943.0,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,深圳,泰国素万那普,出口,深圳-泰国素万那普,深圳-素万那普,SZX-BKK,2h45m,619.2727272727273,1703.0,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,泰国素万那普,深圳,进口,泰国素万那普-深圳,素万那普-深圳,BKK-SZX,2h28m,690.4054054054045,1703.0,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,深圳,马来西亚吉隆坡,出口,深圳-马来西亚吉隆坡,深圳-吉隆坡,SZX-KUL,3h35m,712.1860465116285,2552.0,2,
京东航空,B-225M,737-86N(BCF)(WL),18.3,马来西亚吉隆坡,深圳,进口,马来西亚吉隆坡-深圳,吉隆坡-深圳,KUL-SZX,3h56m,648.8135593220344,2552.0,2,
京东航空,B-225M,737-86N(BCF)(WL),18.3,南京,孟加拉达卡,出口,南京-孟加拉达卡,南京-达卡沙阿贾拉勒,NKG-DAC,4h7m,0.0,,3,
京东航空,B-225M,737-86N(BCF)(WL),18.3,孟加拉达卡,南京,进口,孟加拉达卡-南京,达卡沙阿贾拉勒-南京,DAC-NKG,4h6m,0.0,,3,
京东航空,B-225M,737-86N(BCF)(WL),18.3,芜湖,越南河内,出口,芜湖-越南河内,芜湖-河内内排,WHA-HAN,2h50m,0.0,,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,越南河内,芜湖,进口,越南河内-芜湖,河内内排-芜湖,HAN-WHA,2h38m,0.0,,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,深圳,菲律宾宿雾马克坦,出口,深圳-菲律宾宿雾马克坦,深圳-宿雾马克坦,SZX-CEB,2h33m,760.3921568627452,1939.0,1,
京东航空,B-225M,737-86N(BCF)(WL),18.3,菲律宾宿雾马克坦,深圳,进口,菲律宾宿雾马克坦-深圳,宿雾马克坦-深圳,CEB-SZX,2h44m,709.3902439024399,1939.0,1,
京东航空,B-226R,737-81B(BCF),19.3,芜湖,越南河内,出口,芜湖-越南河内,芜湖-河内内排,WHA-HAN,2h50m,0.0,,1,
京东航空,B-226R,737-81B(BCF),19.3,越南河内,芜湖,进口,越南河内-芜湖,河内内排-芜湖,HAN-WHA,2h38m,0.0,,1,
京东航空,B-226R,737-81B(BCF),19.3,深圳,菲律宾宿雾马克坦,出口,深圳-菲律宾宿雾马克坦,深圳-宿雾马克坦,SZX-CEB,2h33m,760.3921568627452,1939.0,1,
京东航空,B-226R,737-81B(BCF),19.3,菲律宾宿雾马克坦,深圳,进口,菲律宾宿雾马克坦-深圳,宿雾马克坦-深圳,CEB-SZX,2h44m,709.3902439024399,1939.0,1,
京东航空,B-226R,737-81B(BCF),19.3,深圳,泰国素万那普,出口,深圳-泰国素万那普,深圳-素万那普,SZX-BKK,2h45m,619.2727272727273,1703.0,1,
京东航空,B-226R,737-81B(BCF),19.3,泰国素万那普,深圳,进口,泰国素万那普-深圳,素万那普-深圳,BKK-SZX,2h28m,690.4054054054045,1703.0,1,
京东航空,B-226R,737-81B(BCF),19.3,无锡,韩国首尔,出口,无锡-韩国首尔,无锡-首尔仁川,WUX-ICN,1h49m,575.7798165137605,1046.0,7,
京东航空,B-226R,737-81B(BCF),19.3,韩国首尔,无锡,进口,韩国首尔-无锡,首尔仁川-无锡,ICN-WUX,1h40m,627.5999999999988,1046.0,7,
京东航空,B-226S,737-81B(BCF),19.2,深圳,菲律宾达沃,出口,深圳-菲律宾达沃,深圳-达沃,SZX-DVO,3h4m,0.0,,2,
京东航空,B-226S,737-81B(BCF),19.2,菲律宾达沃,深圳,进口,菲律宾达沃-深圳,达沃-深圳,DVO-SZX,3h19m,0.0,,2,
京东航空,B-5333,737-8FH(BCF)(WL),18,鄂州,菲律宾马尼拉,出口,鄂州-菲律宾马尼拉,鄂州-马尼拉尼诺阿基诺,EHU-MNL,2h51m,0.0,,5,
京东航空,B-5333,737-8FH(BCF)(WL),18,菲律宾马尼拉,鄂州,进口,菲律宾马尼拉-鄂州,马尼拉尼诺阿基诺-鄂州,MNL-EHU,2h51m,0.0,,5,
邮政航空,B-2135,B737-45R（BDSF）,27.1,杭州,日本东京,出口,杭州-日本东京,杭州萧山-东京成田,HGH-NRT,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2135,B737-45R（BDSF）,27.1,日本东京,杭州,进口,日本东京-杭州,东京成田-杭州萧山,NRT-HGH,2h45m,705.818181818182,1941.0,6,
邮政航空,B-2513,B737-45R（BDSF）,27.3,杭州,日本东京,出口,杭州-日本东京,杭州萧山-东京成田,HGH-NRT,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2513,B737-45R（BDSF）,27.3,日本东京,杭州,进口,日本东京-杭州,东京成田-杭州萧山,NRT-HGH,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2887,B737-4Q8（SF）,29.2,杭州,日本东京,出口,杭州-日本东京,杭州萧山-东京成田,HGH-NRT,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2887,B737-4Q8（SF）,29.2,日本东京,杭州,进口,日本东京-杭州,东京成田-杭州萧山,NRT-HGH,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2892,B737-46J（SF）,29.1,杭州,日本东京,出口,杭州-日本东京,杭州萧山-东京成田,HGH-NRT,2h59m,650.614525139665,1941.0,6,
邮政航空,B-2892,B737-46J（SF）,29.1,日本东京,杭州,进口,日本东京-杭州,东京成田-杭州萧山,NRT-HGH,2h59m,650.614525139665,1941.0,6,
邮政航空,B-5131,B737-8Q8（BCF）,20.2,西安,韩国首尔,出口,西安-韩国首尔,西安咸阳-首尔仁川,XIY-ICN,2h22m,693.380281690141,1641.0,4,
邮政航空,B-5131,B737-8Q8（BCF）,20.2,韩国首尔,西安,进口,韩国首尔-西安,首尔仁川-西安咸阳,ICN-XIY,2h53m,569.132947976879,1641.0,4,
邮政航空,B-5131,B737-8Q8（BCF）,20.2,郑州,韩国首尔,出口,郑州-韩国首尔,郑州新郑-首尔仁川,CGO-ICN,2h,598.5,1197.0,5,
邮政航空,B-5131,B737-8Q8（BCF）,20.2,韩国首尔,郑州,进口,韩国首尔-郑州,首尔仁川-郑州新郑,ICN-CGO,2h10m,552.461538461538,1197.0,3,
邮政航空,B-5132,B737-8Q8（BCF）,19.8,西安,韩国首尔,出口,西安-韩国首尔,西安咸阳-首尔仁川,XIY-ICN,2h22m,693.380281690141,1641.0,4,
邮政航空,B-5132,B737-8Q8（BCF）,19.8,韩国首尔,西安,进口,韩国首尔-西安,首尔仁川-西安咸阳,ICN-XIY,2h53m,569.132947976879,1641.0,4,
邮政航空,B-5132,B737-8Q8（BCF）,19.8,郑州,韩国首尔,出口,郑州-韩国首尔,郑州新郑-首尔仁川,CGO-ICN,2h,598.5,1197.0,5,
邮政航空,B-5132,B737-8Q8（BCF）,19.8,韩国首尔,郑州,进口,韩国首尔-郑州,首尔仁川-郑州新郑,ICN-CGO,2h10m,552.461538461538,1197.0,3,
邮政航空,B-5156,B737-81Q（BCF）,23.2,义乌,菲律宾帕拉尼亚克,出口,义乌-菲律宾帕拉尼亚克,义乌-马尼拉尼诺阿基诺,YIW-MNL,2h40m,0.0,,6,
邮政航空,B-5156,B737-81Q（BCF）,23.2,菲律宾帕拉尼亚克,义乌,进口,菲律宾帕拉尼亚克-义乌,马尼拉尼诺阿基诺-义乌,MNL-YIW,2h40m,0.0,,6,
邮政航空,B-5156,B737-81Q（BCF）,23.2,义乌,日本大阪,出口,义乌-日本大阪,义乌-关西,YIW-KIX,2h22m,0.0,,5,
邮政航空,B-5156,B737-81Q（BCF）,23.2,日本大阪,义乌,进口,日本大阪-义乌,关西-义乌,KIX-YIW,2h22m,0.0,,5,
邮政航空,B-5156,B737-81Q（BCF）,23.2,义乌,菲律宾安赫莱斯,出口,义乌-菲律宾安赫莱斯,义乌-克拉克,YIW-CRK,2h36m,0.0,,7,
邮政航空,B-5156,B737-81Q（BCF）,23.2,菲律宾安赫莱斯,义乌,进口,菲律宾安赫莱斯-义乌,克拉克-义乌,CRK-YIW,2h28m,0.0,,7,
邮政航空,B-5157,B737-81Q（BCF）,22.7,郑州,韩国首尔,出口,郑州-韩国首尔,郑州新郑-首尔仁川,CGO-ICN,2h,598.5,1197.0,5,
邮政航空,B-5157,B737-81Q（BCF）,22.7,韩国首尔,郑州,进口,韩国首尔-郑州,首尔仁川-郑州新郑,ICN-CGO,2h10m,552.461538461538,1197.0,3,
邮政航空,B-5157,B737-81Q（BCF）,22.7,福州,日本大坂,出口,福州-日本大坂,福州长乐-关西,FOC-KIX,2h44m,660.731707317073,1806.0,3,
邮政航空,B-5157,B737-81Q（BCF）,22.7,日本大阪,福州,进口,日本大阪-福州,关西-福州长乐,KIX-FOC,2h35m,699.096774193548,1806.0,3,
邮政航空,B-5157,B737-81Q（BCF）,22.7,泉州,菲律宾安赫莱斯,出口,泉州-菲律宾安赫莱斯,泉州晋江-克拉克,JJN-CRK,2h11m,638.015267175573,1393.0,7,
